muestras,anio,fecha,hora_inicio,hora_fin,dema_int,dem_inst,aniomovil
1754,2019,13-nov,1,2,7298.802434,7629.967773,3
1755,2019,13-nov,2,3,7050.491531,7028.357422,3
1756,2019,13-nov,3,4,6984.291456,6938.767578,3
1757,2019,13-nov,4,5,6939.006604,6962.986816,3
1758,2019,13-nov,5,6,6966.928354,6956.863281,3
1759,2019,13-nov,6,7,7109.187829,6933.118164,3
1760,2019,13-nov,7,8,7530.706332,7357.043457,3
1761,2019,13-nov,8,9,7904.669075,7548.84668,3
1762,2019,13-nov,9,10,8334.718265,8020.697266,3
1763,2019,13-nov,10,11,8556.17573,8306.243164,3
1764,2019,13-nov,11,12,8535.191036,8551.703125,3
1765,2019,13-nov,12,13,8661.882666,8698.438477,3
1766,2019,13-nov,13,14,8669.05698,8677.272461,3
1767,2019,13-nov,14,15,8729.412579,8700.322266,3
1768,2019,13-nov,15,16,8668.049041,8737.580078,3
1769,2019,13-nov,16,17,8635.44613,8743.013672,3
1770,2019,13-nov,17,18,8559.194517,8584.494141,3
1771,2019,13-nov,18,19,8445.785573,8574.866211,3
1772,2019,13-nov,19,20,8528.037566,8428.645508,3
1773,2019,13-nov,20,21,8545.766213,8608.513672,3
1774,2019,13-nov,21,22,8383.910377,8472.109375,3
1775,2019,13-nov,22,23,8038.396269,8255.125,3
1776,2019,13-nov,23,24,7734.089616,7778.869629,3
1777,2019,13-nov,0,1,7491.216569,7669.708984,3
1778,2019,14-nov,1,2,7187.881035,7400.917969,3
1779,2019,14-nov,2,3,6944.173365,7050.420898,3
1780,2019,14-nov,3,4,6820.537789,6822.000977,3
1781,2019,14-nov,4,5,6761.749513,6863.521484,3
1782,2019,14-nov,5,6,6808.876839,6700.587891,3
1783,2019,14-nov,6,7,6920.739626,6781.90332,3
1784,2019,14-nov,7,8,7343.813076,7072.958496,3
1785,2019,14-nov,8,9,7721.836945,7422.514648,3
1786,2019,14-nov,9,10,8118.146949,7870.995605,3
1787,2019,14-nov,10,11,8320.018343,8299.317383,3
1788,2019,14-nov,11,12,8387.690431,8333.960938,3
1789,2019,14-nov,12,13,8531.7299,8224.785156,3
1790,2019,14-nov,13,14,8554.578907,8566.199219,3
1791,2019,14-nov,14,15,8409.731304,8448.890625,3
1792,2019,14-nov,15,16,8252.334344,8366.760742,3
1793,2019,14-nov,16,17,8412.302284,8272.783203,3
1794,2019,14-nov,17,18,8466.546544,8246.117188,3
1795,2019,14-nov,18,19,8329.253287,8408.726563,3
1796,2019,14-nov,19,20,8407.118759,8085.786133,3
1797,2019,14-nov,20,21,8506.76446,8540.111328,3
1798,2019,14-nov,21,22,8355.003391,8428.124023,3
1799,2019,14-nov,22,23,8043.135978,8243.319336,3
1800,2019,14-nov,23,24,7743.211189,7827.773926,3
1801,2019,14-nov,0,1,7562.4461,7720.853516,3
1802,2019,15-nov,1,2,7221.445833,7496.617188,3
1803,2019,15-nov,2,3,6951.506579,7033.15332,3
1804,2019,15-nov,3,4,6860.28151,6998.116211,3
1805,2019,15-nov,4,5,6749.156036,6778.077148,3
1806,2019,15-nov,5,6,6829.372853,6666.663574,3
1807,2019,15-nov,6,7,6922.975358,6954.948242,3
1808,2019,15-nov,7,8,7226.179836,6910.722168,3
1809,2019,15-nov,8,9,7563.258473,7284.748535,3
1810,2019,15-nov,9,10,8107.833664,7884.581543,3
1811,2019,15-nov,10,11,8402.306879,8377.480469,3
1812,2019,15-nov,11,12,8458.783792,8499.222656,3
1813,2019,15-nov,12,13,8559.270002,8558.90918,3
1814,2019,15-nov,13,14,8613.774497,8682.771484,3
1815,2019,15-nov,14,15,8628.654696,8599.491211,3
1816,2019,15-nov,15,16,8548.555286,8487.599609,3
1817,2019,15-nov,16,17,8522.902063,8574.995117,3
1818,2019,15-nov,17,18,8412.90837,8510.688477,3
1819,2019,15-nov,18,19,8268.456253,8294.695313,3
1820,2019,15-nov,19,20,8399.494535,8188.09082,3
1821,2019,15-nov,20,21,8444.195217,8488.771484,3
1822,2019,15-nov,21,22,8296.056051,8375.933594,3
1823,2019,15-nov,22,23,8064.799791,8257.09082,3
1824,2019,15-nov,23,24,7750.71952,7855.614258,3
1825,2019,15-nov,0,1,7540.277959,7616.035645,3
1826,2019,16-nov,1,2,7192.037633,7308.0625,3
1827,2019,16-nov,2,3,6930.219629,6981.924805,3
1828,2019,16-nov,3,4,6740.679379,6778.220703,3
1829,2019,16-nov,4,5,6627.662435,6708.258301,3
1830,2019,16-nov,5,6,6739.032755,6631.043457,3
1831,2019,16-nov,6,7,6725.146948,6619.632813,3
1832,2019,16-nov,7,8,6909.71414,6711.052734,3
1833,2019,16-nov,8,9,7073.058436,6971.484863,3
1834,2019,16-nov,9,10,7536.755756,7288.988281,3
1835,2019,16-nov,10,11,7800.847036,7675.361816,3
1836,2019,16-nov,11,12,7893.962039,7912.255859,3
1837,2019,16-nov,12,13,7983.297985,7917.759766,3
1838,2019,16-nov,13,14,8064.032735,8002.841797,3
1839,2019,16-nov,14,15,8013.818383,8054.695313,3
1840,2019,16-nov,15,16,7848.965296,7903.102539,3
1841,2019,16-nov,16,17,7701.100598,7816.352539,3
1842,2019,16-nov,17,18,7679.648797,7743.261719,3
1843,2019,16-nov,18,19,7602.402433,7639.297852,3
1844,2019,16-nov,19,20,7964.466478,7616.288574,3
1845,2019,16-nov,20,21,7752.260158,7951.525391,3
1846,2019,16-nov,21,22,7559.705555,7629.005371,3
1847,2019,16-nov,22,23,7399.374342,7461.448242,3
1848,2019,16-nov,23,24,7276.260153,7376.021484,3
1849,2019,16-nov,0,1,6917.523987,7145.480469,3
1850,2019,17-nov,1,2,6581.237615,6772.636719,3
1851,2019,17-nov,2,3,6302.284861,6425.041992,3
1852,2019,17-nov,3,4,6175.916691,6156.889648,3
1853,2019,17-nov,4,5,6078.018997,6128.87207,3
1854,2019,17-nov,5,6,6052.787896,5987.374512,3
1855,2019,17-nov,6,7,5992.810254,6110.287109,3
1856,2019,17-nov,7,8,6047.314729,5996.798828,3
1857,2019,17-nov,8,9,5950.874774,5969.420898,3
1858,2019,17-nov,9,10,6130.992419,6065.015625,3
1859,2019,17-nov,10,11,6299.946246,6198.074707,3
1860,2019,17-nov,11,12,6416.671665,6305.45459,3
1861,2019,17-nov,12,13,6521.444223,6523.558594,3
1862,2019,17-nov,13,14,6488.896181,6587.404785,3
1863,2019,17-nov,14,15,6435.05937,6267.882324,3
1864,2019,17-nov,15,16,6414.75316,6418.047363,3
1865,2019,17-nov,16,17,6400.55931,6445.057617,3
1866,2019,17-nov,17,18,6377.992277,6377.472656,3
1867,2019,17-nov,18,19,6562.327803,6449.062988,3
1868,2019,17-nov,19,20,7080.719402,6730.569336,3
1869,2019,17-nov,20,21,7261.239291,7273.820313,3
1870,2019,17-nov,21,22,7243.318371,7122.967773,3
1871,2019,17-nov,22,23,7048.805288,7264.156738,3
1872,2019,17-nov,23,24,6740.221492,7000.125977,3
1873,2019,17-nov,0,1,6309.87906,6503.116699,3
1874,2019,18-nov,1,2,5986.299958,6166.797852,3
1875,2019,18-nov,2,3,5756.327862,5897.211426,3
1876,2019,18-nov,3,4,5596.097121,5562.3125,3
1877,2019,18-nov,4,5,5558.911004,5664.354004,3
1878,2019,18-nov,5,6,5534.489376,5593.147461,3
1879,2019,18-nov,6,7,5561.801272,5452.012695,3
1880,2019,18-nov,7,8,5708.961503,5530.524414,3
1881,2019,18-nov,8,9,5750.064935,5715.417969,3
1882,2019,18-nov,9,10,6108.775898,5854.405273,3
1883,2019,18-nov,10,11,6397.840723,6236.588867,3
1884,2019,18-nov,11,12,6484.46613,6372.999023,3
1885,2019,18-nov,12,13,6597.373153,6538.149414,3
1886,2019,18-nov,13,14,6606.919545,6640.94043,3
1887,2019,18-nov,14,15,6646.416854,6645.442383,3
1888,2019,18-nov,15,16,6654.655675,6623.03418,3
1889,2019,18-nov,16,17,6583.011267,6689.34375,3
1890,2019,18-nov,17,18,6373.594436,6239.138672,3
1891,2019,18-nov,18,19,6494.399132,6550.165527,3
1892,2019,18-nov,19,20,7099.026934,6730.911133,3
1893,2019,18-nov,20,21,7247.472784,7234.345703,3
1894,2019,18-nov,21,22,7239.165337,7225.924805,3
1895,2019,18-nov,22,23,7025.372975,7214.486328,3
1896,2019,18-nov,23,24,6447.131332,6615.795898,3
1897,2019,18-nov,0,1,6222.057559,6262.792969,3
1898,2019,19-nov,1,2,6131.464672,6388.061523,3
1899,2019,19-nov,2,3,5910.814535,5928.707031,3
1900,2019,19-nov,3,4,5792.553572,5778.283203,3
1901,2019,19-nov,4,5,5708.751238,5704.042969,3
1902,2019,19-nov,5,6,5824.165008,5792.797852,3
1903,2019,19-nov,6,7,6069.975976,5945.402344,3
1904,2019,19-nov,7,8,6345.637814,6076.953613,3
1905,2019,19-nov,8,9,6738.442529,6526.954102,3
1906,2019,19-nov,9,10,7244.130573,6898.829102,3
1907,2019,19-nov,10,11,7840.957212,7664.808105,3
1908,2019,19-nov,11,12,7805.664231,7845.360352,3
1909,2019,19-nov,12,13,8047.007374,7783.070313,3
1910,2019,19-nov,13,14,8406.618498,8301.806641,3
1911,2019,19-nov,14,15,8399.698209,8309.350586,3
1912,2019,19-nov,15,16,8386.122344,8355.064453,3
1913,2019,19-nov,16,17,8434.044345,8448.857422,3
1914,2019,19-nov,17,18,8451.970157,8489.910156,3
1915,2019,19-nov,18,19,8356.44751,8393.926758,3
1916,2019,19-nov,19,20,8509.190024,8200.958984,3
1917,2019,19-nov,20,21,8773.55302,8704.796875,3
1918,2019,19-nov,21,22,8530.62441,8604.026367,3
1919,2019,19-nov,22,23,8224.273675,8422.363281,3
1920,2019,19-nov,23,24,7903.499688,7996.80127,3
1921,2019,19-nov,0,1,7517.544315,7796.672363,3
1922,2019,20-nov,1,2,7166.408201,7378.149414,3
1923,2019,20-nov,2,3,7007.743851,7068.484375,3
1924,2019,20-nov,3,4,6823.681219,6951.312012,3
1925,2019,20-nov,4,5,6858.413385,6894.758789,3
1926,2019,20-nov,5,6,6895.023213,6840.490723,3
1927,2019,20-nov,6,7,7008.980055,6969.834961,3
1928,2019,20-nov,7,8,7396.644998,7031.489258,3
1929,2019,20-nov,8,9,7788.742638,7431.015625,3
1930,2019,20-nov,9,10,8199.540339,7905.628906,3
1931,2019,20-nov,10,11,8367.860722,8337.445313,3
1932,2019,20-nov,11,12,8420.209483,8435.477539,3
1933,2019,20-nov,12,13,8566.842138,8442.722656,3
1934,2019,20-nov,13,14,8727.282673,8515.115234,3
1935,2019,20-nov,14,15,8745.520209,8776.78125,3
1936,2019,20-nov,15,16,8731.002167,8596.526367,3
1937,2019,20-nov,16,17,8798.542033,8783.816406,3
1938,2019,20-nov,17,18,8787.212719,8817.724609,3
1939,2019,20-nov,18,19,8568.698271,8682.054688,3
1940,2019,20-nov,19,20,8721.642905,8398.587891,3
1941,2019,20-nov,20,21,8740.295261,8800.660156,3
1942,2019,20-nov,21,22,8531.921153,8638.34668,3
1943,2019,20-nov,22,23,8208.086536,8410.697266,3
1944,2019,20-nov,23,24,7974.106581,8045.947754,3
1945,2019,20-nov,0,1,7682.307097,7943.742188,3
1946,2019,21-nov,1,2,7340.276319,7593.486328,3
1947,2019,21-nov,2,3,7117.486617,7170.125977,3
1948,2019,21-nov,3,4,6998.324663,6991.228516,3
1949,2019,21-nov,4,5,6920.434054,6881.617188,3
1950,2019,21-nov,5,6,6948.053516,6977.296875,3
1951,2019,21-nov,6,7,7090.706616,7048.576172,3
1952,2019,21-nov,7,8,7531.507185,7204.557129,3
1953,2019,21-nov,8,9,7830.819841,7611.453125,3
1954,2019,21-nov,9,10,8240.366857,7965.98877,3
1955,2019,21-nov,10,11,8471.929172,8338.199219,3
1956,2019,21-nov,11,12,8647.439573,8567.488281,3
1957,2019,21-nov,12,13,8720.991876,8564.140625,3
1958,2019,21-nov,13,14,8894.668292,8909.143555,3
1959,2019,21-nov,14,15,8915.413149,8916.587891,3
1960,2019,21-nov,15,16,8889.115759,8920.375,3
1961,2019,21-nov,16,17,8903.662019,8762.921875,3
1962,2019,21-nov,17,18,8836.864134,8869.609375,3
1963,2019,21-nov,18,19,8626.535738,8708.910156,3
1964,2019,21-nov,19,20,8765.242628,8417.220703,3
1965,2019,21-nov,20,21,8848.426237,8901.583984,3
1966,2019,21-nov,21,22,8812.321212,8803.230469,3
1967,2019,21-nov,22,23,8488.84383,8734.066406,3
1968,2019,21-nov,23,24,8058.943724,8153.628906,3
1969,2019,21-nov,0,1,7753.915721,7976.893555,3
1970,2019,22-nov,1,2,7409.354549,7586.176758,3
1971,2019,22-nov,2,3,7187.583261,7308.998047,3
1972,2019,22-nov,3,4,7078.218814,7016.664063,3
1973,2019,22-nov,4,5,7023.531989,7122.926758,3
1974,2019,22-nov,5,6,7029.432793,7079.898438,3
1975,2019,22-nov,6,7,7142.740915,7016.555664,3
1976,2019,22-nov,7,8,7535.772222,7215.902344,3
1977,2019,22-nov,8,9,7852.162188,7683.521484,3
1978,2019,22-nov,9,10,8275.956556,7936.95166,3
1979,2019,22-nov,10,11,8548.793371,8454.308594,3
1980,2019,22-nov,11,12,8608.905843,8598.708984,3
1981,2019,22-nov,12,13,8724.633881,8619.958008,3
1982,2019,22-nov,13,14,8778.842703,8728.285156,3
1983,2019,22-nov,14,15,8863.577009,8863.167969,3
1984,2019,22-nov,15,16,8813.267666,8798.849609,3
1985,2019,22-nov,16,17,8806.27621,8826.848633,3
1986,2019,22-nov,17,18,8714.202958,8780.449219,3
1987,2019,22-nov,18,19,8519.959979,8582.574219,3
1988,2019,22-nov,19,20,8651.508185,8349.314453,3
1989,2019,22-nov,20,21,8712.379113,8779.06543,3
1990,2019,22-nov,21,22,8520.342591,8639.394531,3
1991,2019,22-nov,22,23,8220.058069,8401.026367,3
1992,2019,22-nov,23,24,7963.495365,8070.691895,3
1993,2019,22-nov,0,1,7721.875617,7985.094727,3
1994,2019,23-nov,1,2,7366.460348,7572.398438,3
1995,2019,23-nov,2,3,7136.104115,7233.442871,3
1996,2019,23-nov,3,4,6951.319979,7109.847656,3
1997,2019,23-nov,4,5,6898.730344,6846.299316,3
1998,2019,23-nov,5,6,6888.509674,6843.717773,3
1999,2019,23-nov,6,7,6974.516882,6822.955078,3
2000,2019,23-nov,7,8,7196.990202,7081.599121,3
2001,2019,23-nov,8,9,7337.84054,7247.106445,3
2002,2019,23-nov,9,10,7795.156687,7479.554688,3
2003,2019,23-nov,10,11,8111.527466,8043.651367,3
2004,2019,23-nov,11,12,8217.572674,8244.849609,3
2005,2019,23-nov,12,13,8283.593341,8277.193359,3
2006,2019,23-nov,13,14,8329.153811,8315.314453,3
2007,2019,23-nov,14,15,8265.133898,8276.59082,3
2008,2019,23-nov,15,16,8075.764516,8086.647461,3
2009,2019,23-nov,16,17,7993.081603,8028.16748,3
2010,2019,23-nov,17,18,7943.178084,8018.904297,3
2011,2019,23-nov,18,19,7805.391371,7880.099121,3
2012,2019,23-nov,19,20,8164.824094,7777.97168,3
2013,2019,23-nov,20,21,8056.941703,8184.661133,3
2014,2019,23-nov,21,22,7867.493374,7948.454102,3
2015,2019,23-nov,22,23,7674.849934,7726.902344,3
2016,2019,23-nov,23,24,7467.101065,7713.404785,3
2017,2019,23-nov,0,1,7070.535309,7332.608398,3
2018,2019,24-nov,1,2,6692.668404,6910.070313,3
2019,2019,24-nov,2,3,6488.832736,6579.575684,3
2020,2019,24-nov,3,4,6336.693715,6441.459473,3
2021,2019,24-nov,4,5,6216.259852,6206.046387,3
2022,2019,24-nov,5,6,6202.025825,6298.924805,3
2023,2019,24-nov,6,7,6192.498909,6158.22168,3
2024,2019,24-nov,7,8,6219.358433,6230.838867,3
2025,2019,24-nov,8,9,6167.080499,6065.612305,3
2026,2019,24-nov,9,10,6312.663585,6190.980469,3
2027,2019,24-nov,10,11,6512.891421,6348.06543,3
2028,2019,24-nov,11,12,6505.825201,6522.78125,3
2029,2019,24-nov,12,13,6602.511633,6476.864746,3
2030,2019,24-nov,13,14,6716.610426,6668.511719,3
2031,2019,24-nov,14,15,6716.414639,6733.42334,3
2032,2019,24-nov,15,16,6690.195103,6639.982422,3
2033,2019,24-nov,16,17,6723.190439,6658.98584,3
2034,2019,24-nov,17,18,6793.02443,6749.311523,3
2035,2019,24-nov,18,19,6807.064598,6800.058105,3
2036,2019,24-nov,19,20,7358.387499,6932.950195,3
2037,2019,24-nov,20,21,7704.244173,7585.000488,3
2038,2019,24-nov,21,22,7654.846424,7690.793457,3
2039,2019,24-nov,22,23,7443.459699,7584.453125,3
2040,2019,24-nov,23,24,7070.990372,7343.518555,3
2041,2019,24-nov,0,1,6667.332895,6888.842773,3
2042,2019,25-nov,1,2,6282.539779,6442.964355,3
2043,2019,25-nov,2,3,6106.389744,6252.621094,3
2044,2019,25-nov,3,4,6037.221993,6064.995117,3
2045,2019,25-nov,4,5,5992.158255,5893.734863,3
2046,2019,25-nov,5,6,6018.691434,5953.015625,3
2047,2019,25-nov,6,7,6257.954578,5989.92627,3
2048,2019,25-nov,7,8,6859.184829,6335.620605,3
2049,2019,25-nov,8,9,7419.137877,7085.016602,3
2050,2019,25-nov,9,10,7904.458002,7658.137207,3
2051,2019,25-nov,10,11,8257.235422,8116.48877,3
2052,2019,25-nov,11,12,8397.377528,8252.333984,3
2053,2019,25-nov,12,13,8545.635114,8343.449219,3
2054,2019,25-nov,13,14,8681.866455,8622.787109,3
2055,2019,25-nov,14,15,8738.167922,8595.571289,3
2056,2019,25-nov,15,16,8742.638738,8537.498047,3
2057,2019,25-nov,16,17,8764.981956,8759.19043,3
2058,2019,25-nov,17,18,8847.882587,8772.359375,3
2059,2019,25-nov,18,19,8758.59257,8908.429688,3
2060,2019,25-nov,19,20,8758.974264,8433.162109,3
2061,2019,25-nov,20,21,8858.471217,8894.834961,3
2062,2019,25-nov,21,22,8694.237016,8806.567383,3
2063,2019,25-nov,22,23,8382.130851,8574.113281,3
2064,2019,25-nov,23,24,8000.183765,8157.061035,3
2065,2019,25-nov,0,1,7608.980659,7796.464844,3
2066,2019,26-nov,1,2,7333.93394,7347.89502,3
2067,2019,26-nov,2,3,7063.129141,7117.049805,3
2068,2019,26-nov,3,4,6948.65848,6967.431152,3
2069,2019,26-nov,4,5,6834.86683,6771.010742,3
2070,2019,26-nov,5,6,6851.469786,6886.691406,3
2071,2019,26-nov,6,7,7013.381587,6825.623047,3
2072,2019,26-nov,7,8,7406.271946,7046.410645,3
2073,2019,26-nov,8,9,7844.55729,7626.676758,3
2074,2019,26-nov,9,10,8248.10922,7972.620117,3
2075,2019,26-nov,10,11,8530.914095,8314.130859,3
2076,2019,26-nov,11,12,8701.259366,8533.5625,3
2077,2019,26-nov,12,13,8882.147239,8858.728516,3
2078,2019,26-nov,13,14,8984.436136,9073.727539,3
2079,2019,26-nov,14,15,8924.201617,8900.658203,3
2080,2019,26-nov,15,16,8833.029692,8848.569336,3
2081,2019,26-nov,16,17,8854.782619,8837.125,3
2082,2019,26-nov,17,18,8784.86139,8872.668945,3
2083,2019,26-nov,18,19,8655.314287,8704.729492,3
2084,2019,26-nov,19,20,8844.488086,8497.526367,3
2085,2019,26-nov,20,21,8945.119283,8983.916992,3
2086,2019,26-nov,21,22,8785.333749,8903.298828,3
2087,2019,26-nov,22,23,8468.804699,8686.448242,3
2088,2019,26-nov,23,24,8080.069223,8219.337891,3
2089,2019,26-nov,0,1,7793.452666,7908.634766,3
2090,2019,27-nov,1,2,7483.16923,7670.683594,3
2091,2019,27-nov,2,3,7280.639608,7327.201172,3
2092,2019,27-nov,3,4,7198.042677,7158.394531,3
2093,2019,27-nov,4,5,7135.179341,7252.0625,3
2094,2019,27-nov,5,6,7171.684662,7187.352539,3
2095,2019,27-nov,6,7,7324.090719,7126.118164,3
2096,2019,27-nov,7,8,7713.287105,7381.124023,3
2097,2019,27-nov,8,9,8092.931022,7918.979492,3
2098,2019,27-nov,9,10,8471.193921,8277.805664,3
2099,2019,27-nov,10,11,8752.353145,8514.636719,3
2100,2019,27-nov,11,12,8816.642128,8858.25,3
2101,2019,27-nov,12,13,8897.513865,8886.439453,3
2102,2019,27-nov,13,14,8987.224969,8853.538086,3
2103,2019,27-nov,14,15,9042.447559,9028.061523,3
2104,2019,27-nov,15,16,9045.928452,8989.53125,3
2105,2019,27-nov,16,17,8979.980345,9077.5625,3
2106,2019,27-nov,17,18,8961.8268,8986.807617,3
2107,2019,27-nov,18,19,8750.914173,8875.223633,3
2108,2019,27-nov,19,20,8913.458277,8617.225586,3
2109,2019,27-nov,20,21,9032.479159,9088.886719,3
2110,2019,27-nov,21,22,8851.019213,8970.991211,3
2111,2019,27-nov,22,23,8502.538083,8727.994141,3
2112,2019,27-nov,23,24,8188.202146,8264.994141,3
2113,2019,27-nov,0,1,7872.099791,8061.285156,3
2114,2019,28-nov,1,2,7499.033022,7582.663086,3
2115,2019,28-nov,2,3,7296.446668,7331.021484,3
2116,2019,28-nov,3,4,7110.618051,7139.673828,3
2117,2019,28-nov,4,5,7039.13438,7056.743164,3
2118,2019,28-nov,5,6,7090.198125,7092.332031,3
2119,2019,28-nov,6,7,7217.939775,7146.834961,3
2120,2019,28-nov,7,8,7633.87832,7350.560547,3
2121,2019,28-nov,8,9,7942.752824,7774.157227,3
2122,2019,28-nov,9,10,8208.152337,8039.421875,3
2123,2019,28-nov,10,11,8670.656588,8573.978516,3
2124,2019,28-nov,11,12,8686.326699,8709.90918,3
2125,2019,28-nov,12,13,8804.432679,8693.147461,3
2126,2019,28-nov,13,14,8960.301563,8937.96582,3
2127,2019,28-nov,14,15,8995.373272,8902.201172,3
2128,2019,28-nov,15,16,9011.985502,8828.035156,3
2129,2019,28-nov,16,17,8999.730978,8908.835938,3
2130,2019,28-nov,17,18,8915.259455,9004.012695,3
2131,2019,28-nov,18,19,8750.273591,8838.319336,3
2132,2019,28-nov,19,20,8869.183518,8529.992188,3
2133,2019,28-nov,20,21,8990.216739,9041.961914,3
2134,2019,28-nov,21,22,8836.387143,8918.050781,3
2135,2019,28-nov,22,23,8496.52733,8731.083984,3
2136,2019,28-nov,23,24,8174.648159,8262.780273,3
2137,2019,28-nov,0,1,7907.702864,8168.393555,3
2138,2019,29-nov,1,2,7527.78058,7735.611328,3
2139,2019,29-nov,2,3,7291.669475,7384.108887,3
2140,2019,29-nov,3,4,7141.330438,7191.092773,3
2141,2019,29-nov,4,5,7060.116501,7096.017578,3
2142,2019,29-nov,5,6,7085.275384,7010.725586,3
2143,2019,29-nov,6,7,7215.983409,7145.224609,3
2144,2019,29-nov,7,8,7597.843606,7315.509766,3
2145,2019,29-nov,8,9,7895.414624,7767.541016,3
2146,2019,29-nov,9,10,8356.489193,8055.072754,3
2147,2019,29-nov,10,11,8618.814455,8554.662109,3
2148,2019,29-nov,11,12,8721.277207,8541.489258,3
2149,2019,29-nov,12,13,8834.277102,8775.75,3
2150,2019,29-nov,13,14,8981.531302,8893.686523,3
2151,2019,29-nov,14,15,9029.197642,8903.453125,3
2152,2019,29-nov,15,16,8936.890995,8853.933594,3
2153,2019,29-nov,16,17,8960.48775,8941.693359,3
2154,2019,29-nov,17,18,8847.844552,8945.799805,3
2155,2019,29-nov,18,19,8648.463187,8760.554688,3
2156,2019,29-nov,19,20,8681.971673,8464.410156,3
2157,2019,29-nov,20,21,8776.581343,8825.294922,3
2158,2019,29-nov,21,22,8576.686847,8715.333008,3
2159,2019,29-nov,22,23,8271.678351,8459.34082,3
2160,2019,29-nov,23,24,7999.199627,8071.217773,3
2161,2019,29-nov,0,1,7684.727465,7945.727051,3
2162,2019,30-nov,1,2,7353.502399,7473.080566,3
2163,2019,30-nov,2,3,7137.087247,7226.977539,3
2164,2019,30-nov,3,4,6927.012858,7006.921875,3
2165,2019,30-nov,4,5,6867.628456,6899.603516,3
2166,2019,30-nov,5,6,6864.813368,6932.818359,3
2167,2019,30-nov,6,7,6915.237006,6827.462891,3
2168,2019,30-nov,7,8,7095.847056,7001.123535,3
2169,2019,30-nov,8,9,7343.990023,7220.892578,3
2170,2019,30-nov,9,10,7687.027805,7586.155762,3
2171,2019,30-nov,10,11,7979.297752,7758.229492,3
2172,2019,30-nov,11,12,8186.832879,8118.317383,3
2173,2019,30-nov,12,13,8171.482775,8063.544922,3
2174,2019,30-nov,13,14,8298.523862,8169.675781,3
2175,2019,30-nov,14,15,8242.403632,8286.676758,3
2176,2019,30-nov,15,16,8015.251366,8065.69043,3
2177,2019,30-nov,16,17,7934.615779,7855.634766,3
2178,2019,30-nov,17,18,7900.889953,7989.65918,3
2179,2019,30-nov,18,19,7747.384881,7681.526367,3
2180,2019,30-nov,19,20,8116.324498,7767.664551,3
2181,2019,30-nov,20,21,8051.588521,8135.776855,3
2182,2019,30-nov,21,22,7841.449253,7956.304688,3
2183,2019,30-nov,22,23,7647.642766,7722.947266,3
2184,2019,30-nov,23,24,7496.449591,7669.740234,3
2185,2019,30-nov,0,1,7085.879793,7289.333496,3
2186,2019,01-dic,1,2,6792.590241,6875.539551,3
2187,2019,01-dic,2,3,6481.922925,6628.130859,3
2188,2019,01-dic,3,4,6293.967428,6441.492188,3
2189,2019,01-dic,4,5,6198.261214,6129.019531,3
2190,2019,01-dic,5,6,6138.405917,6159.213379,3
2191,2019,01-dic,6,7,6151.305894,6014.255859,3
