seg,ver_comp,inv_comp
1932,8339.299805,5650.000488
1934,8337.657227,5652.857422
1936,8340.416016,5649.238281
1938,8340.416016,5646.560547
1940,8327.625,5647.608398
1942,8327.625,5646.277344
1944,8326.021484,5645.043457
1946,8339.818359,5653.755371
1948,8347.441406,5647.587891
1950,8347.441406,5641.562012
1952,8336.327148,5650.38916
1954,8340.28418,5647.15332
1956,8342.307617,5648.501953
1958,8376.09375,5648.574219
1960,8395.895508,5647.557617
1962,8395.895508,5651.631836
1964,8401.751953,5654.274414
1966,8404.998047,5654.208008
1968,8404.998047,5664.658203
1970,8422.955078,5665.956543
1972,8428,5677.998047
1974,8428,5700.794922
1976,8414.825195,5710.769531
1978,8414.825195,5718.141602
1980,8436.259766,5724.443359
1982,8440.34375,5728.272949
1984,8438.601563,5724.797363
1986,8442.195313,5725.677734
1988,8441.106445,5727.714844
1990,8437.041016,5729.375488
1992,8437.041016,5724.539551
1994,8427.435547,5730.040039
1996,8414.766602,5734.612793
1998,8394.494141,5738.180664
2000,8395.265625,5749.460449
2002,8395.265625,5736.237305
2004,8392.927734,5734.602539
2006,8392.927734,5726.501953
2008,8390.117188,5722.665039
2010,8403.994141,5728.01416
2012,8384.511719,5729.458008
2014,8390.254883,5723.114258
2016,8376.569336,5723.80127
2018,8372.880859,5721.124023
2020,8372.880859,5724.539551
2022,8365.634766,5717.960938
2024,8360.856445,5716.045898
2026,8360.856445,5715.00293
2028,8372.782227,5712.153809
2030,8372.782227,5719.272461
2032,8354.27832,5734.737305
2034,8362.765625,5721.942871
2036,8348.12207,5719.855469
2038,8345.650391,5724.394043
2040,8345.650391,5724.394043
2042,8353.904297,5723.525391
2044,8351.866211,5724.487793
2046,8354.438477,5714.635742
2048,8357.355469,5709.273926
2050,8357.355469,5708.692383
2052,8365.475586,5703.263184
2054,8358.816406,5707.712402
2056,8384.211914,5702.783203
2058,8384.667969,5704.244141
2060,8376.972656,5705.655273
2062,8376.972656,5704.383789
2064,8368.967773,5706.483398
2066,8362.713867,5706.704102
2068,8355.28125,5716.480469
2070,8363.477539,5723.412109
2072,8362.177734,5725.425781
2074,8362.177734,5728.8125
2076,8346.105469,5734.432129
2078,8346.375977,5721.630859
2080,8346.042969,5727.085938
2082,8341.623047,5727.594727
2084,8341.623047,5724.005859
2086,8348.680664,5723.469727
2088,8356.211914,5721.409668
2090,8333.200195,5728.364258
2092,8336.257813,5726.486328
2094,8336.257813,5728.921875
2096,8343.070313,5725.523926
2098,8343.070313,5727.211914
2100,8358.135742,5727.364258
2102,8358.135742,5728.530273
2104,8349.34375,5724.533691
2106,8364.868164,5730.390625
2108,8376.367188,5720.19873
2110,8372.399414,5719.356445
2112,8372.399414,5709.744141
2114,8379.234375,5719.319336
2116,8380.762695,5716.785156
2118,8380.762695,5702.795898
2120,8383.855469,5702.865234
2122,8382.056641,5698.713379
2124,8392.264648,5697.645508
2126,8400.220703,5702.6875
2128,8399.294922,5714.686035
2130,8375.239258,5707.081055
2132,8375.239258,5718.111328
2134,8386.589844,5714.999023
2136,8384.832031,5717.614746
2138,8362.421875,5712.952637
2140,8362.421875,5711.523926
2142,8350.447266,5718.983887
2144,8341.823242,5724.283691
2146,8329.837891,5728.104492
2148,8316.548828,5724.399414
2150,8316.548828,5732.964844
2152,8311.62207,5726.179688
2154,8311.62207,5717.696289
2156,8303.993164,5719.678223
2158,8303.993164,5724.3125
2160,8301.18457,5727.303223
2162,8298.446289,5750.73877
2164,8298.289063,5752.104004
2166,8296.678711,5754.956055
2168,8293.817383,5783.358398
2170,8295.632813,5790.081055
2172,8292.757813,5788.013184
2174,8292.757813,5779.904297
2176,8279.316406,5782.555664
2178,8279.316406,5772.494629
2180,8285.712891,5783.280273
2182,8276.194336,5784.205078
2184,8263.760742,5777.332031
2186,8263.760742,5774.446289
2188,8271.894531,5777.936523
2190,8264.707031,5779.171875
2192,8264.707031,5782.173828
2194,8260.836914,5777.813965
2196,8265.583984,5783.38623
2198,8149.460938,5787.556641
2200,8151.935547,5793.05957
2202,8151.935547,5788.714844
2204,8148.216309,5787.921875
2206,8145.428711,5787.789063
2208,8147.973145,5782.526367
2210,8158.038086,5788.647461
2212,8150.38916,5775.382813
2214,8150.38916,5784.273438
2216,8157.090332,5782.050293
2218,8148.970215,5778.773438
2220,8148.970215,5781.677246
2222,8139.168945,5772.37207
2224,8138.287109,5771.184082
2226,8138.621582,5771.728516
2228,8139.686523,5779.047852
2230,8147.752441,5769.628418
2232,8145.324219,5778.277344
2234,8147.015137,5773.196777
2236,8146.467285,5775.523926
2238,8146.467285,5784.300781
2240,8137.970703,5789.060547
2242,8134.704102,5778.976563
2244,8129.594727,5772.799805
2246,8129.594727,5785.581543
2248,8070.862793,5791.193359
2250,8066.532715,5790.290039
2252,8072.689453,5788.446289
2254,8072.689453,5792.694336
2256,8061.90332,5795.841797
2258,8065.335449,5796.584961
2260,8064.931152,5794.026367
2262,8068.641602,5805.379883
2264,8078.050781,5808.905762
2266,8078.123047,5814.849121
2268,8073.474609,5806.261719
2270,8073.474609,5806.503418
2272,8083.817383,5807.883789
2274,8071.693848,5807.103027
2276,8075.200195,5798.421875
2278,8075.200195,5792.742188
2280,8081.239258,5788.913086
2282,8079.443848,5805.441895
2284,8078.096191,5807.293457
2286,8074.369629,5801.787109
2288,8091.773926,5799.405762
2290,8091.773926,5806.117676
2292,8063.768555,5806.5625
2294,8063.768555,5807.486328
2296,8078.6875,5805.294922
2298,8077.975586,5809.530273
2300,8075.205078,5800.832031
2302,8075.727539,5804.510254
2304,8075.727539,5807.960938
2306,8073.441895,5811.510742
2308,8060.442383,5805.442383
2310,8059.67041,5808.959961
2312,8059.67041,5800.899902
2314,8078.365723,5803.234375
2316,8067.354492,5805.866211
2318,8067.354492,5810.679688
2320,8081.051758,5808.967773
2322,8074.942383,5808.908203
2324,8074.942383,5805.871582
2326,8081.500488,5803.65918
2328,8074.676758,5796.074219
2330,8071.012695,5811.460938
2332,8073.438965,5813.507813
2334,8062.639648,5811.254395
2336,8064.407227,5806.941406
2338,8063.22998,5812.18457
2340,8063.22998,5805.211914
2342,8077.490723,5805.827637
2344,8065.342773,5812.12207
2346,8065.342773,5804.703125
2348,8066.317871,5784.832031
2350,8072.648438,5782.834961
2352,8083.393555,5782.99707
2354,8087.364258,5791.037109
2356,8090.491211,5802.577148
2358,8089.746094,5796.784668
2360,8089.481445,5802.822266
2362,8091.538574,5814.40625
2364,8091.538574,5803.076172
2366,8086.774902,5797.530273
2368,8086.774902,5795.501953
2370,8080.466797,5798.833008
2372,8078.489258,5793.679688
2374,8078.489258,5787.77832
2376,8078.09375,5794.066406
2378,8085.983398,5792.251465
2380,8085.983398,5797.116699
2382,8086.148926,5797.579102
2384,8084.774414,5804.753906
2386,8074.927246,5804.753906
2388,8088.239258,5803.640137
2390,8085.142578,5802.94043
2392,8085.025391,5806.955078
2394,8074.969727,5808.875977
2396,8077.855469,5815.570313
2398,8085.908203,5814.344727
2400,8085.908203,5818.726563
2402,8072.53418,5813.744141
2404,8077.871582,5812.645508
2406,8077.871582,5813.416992
2408,8060.01709,5808.088867
2410,8060.01709,5803.27002
2412,8061.73877,5810.245117
2414,8064.698242,5807.958008
2416,8062.124023,5801.309082
2418,8065.330078,5797.749512
2420,8065.330078,5795.422363
2422,8077.328613,5792.709961
2424,8079.996582,5795.650391
2426,8079.996582,5795.442383
2428,8085.448242,5801.53125
2430,8090.077637,5797.232422
2432,8088.951172,5796.887695
2434,8088.951172,5800.422363
2436,8089.141602,5798.455566
2438,8085.118652,5797.485352
2440,8071.98291,5796.99707
2442,8078.538086,5795.508789
2444,8082.044922,5799.281738
2446,8074.006836,5789.912109
2448,8074.006836,5797.21875
2450,8082.194336,5799.785156
2452,8077.32959,5804.667969
2454,8082.498535,5806.889648
2456,8075.763672,5805.727539
2458,8077.626953,5795.916992
2460,8077.626953,5800.354492
2462,8077.626953,5796.96875
2464,8083.986816,5796.563477
2466,8083.986816,5800.292969
2468,8080.483398,5799.443359
2470,8085.416504,5801.431641
2472,8074.927246,5791.729492
2474,8074.927246,5788.627441
2476,8075.471191,5788.627441
2478,8080.147949,5798.116699
2480,8078.437988,5803.543945
2482,8071.960938,5808.994141
2484,8071.960938,5809.386719
2486,8065.395508,5806.530273
2488,8065.395508,5794.679688
2490,8063.114258,5789.016602
2492,8063.114258,5789.694336
2494,8062.965332,5793.569824
2496,8067.332031,5791.776367
2498,8067.332031,5795.834473
2500,8064.358398,5797.367188
2502,8080.052734,5793.486328
2504,8058.5625,5797.078125
2506,8058.5625,5801.863281
2508,8060.580078,5803.401367
2510,8073.235352,5800.481445
2512,8073.235352,5796.838867
2514,8079.880859,5797.219727
2516,8073.937988,5799.625
2518,8069.354004,5799.459473
2520,8069.354004,5798.608887
2522,8075.922852,5789.817871
2524,8076.314941,5785.976563
2526,8076.314941,5779.383789
2528,8079.186035,5775.977539
2530,8070.092773,5739.305176
2532,8070.092773,5726.432617
2534,8062.284668,5719.858398
2536,8075.880859,5718.845703
2538,8074.134766,5711.716797
2540,8079.394531,5715.594727
2542,8079.394531,5717.301758
2544,8090.83252,5720.959961
2546,8089.46582,5709.441406
2548,8087.085938,5712.59668
2550,8086.507813,5707.731934
2552,8088.388672,5705.036621
2554,8082.049805,5704.842773
2556,8078.418945,5705.264648
2558,8076.344727,5703.765625
2560,8068.608887,5710.437988
2562,8068.608887,5705.734863
2564,8069.102051,5706.486328
2566,8069.385742,5707.357422
2568,8071.360352,5705.045898
2570,8069.358887,5709.640625
2572,8067.384766,5702.913086
2574,8072.615234,5705.390137
2576,8072.615234,5702.791016
2578,8064.170898,5706.21582
2580,8081.168945,5701.362305
2582,8081.168945,5707.033691
2584,8085.857422,5702.918945
2586,8082.452637,5702.387695
2588,8083.827637,5707.321289
2590,8061.398438,5700.010254
2592,8035.797363,5694.256836
2594,8053.24707,5695.038574
2596,8038.114258,5690.001465
2598,8025.296875,5682.963379
2600,8025.296875,5682.518066
2602,8033.758301,5681.653809
2604,8050.107422,5689.459961
2606,8058.242188,5696.4375
2608,8051.641602,5697.438965
2610,8070.732422,5687.720703
2612,8070.732422,5694.324707
2614,8045.703125,5691.891602
2616,8045.703125,5688.790039
2618,8058.873047,5684.735352
2620,8063.320313,5691.022949
2622,8057.507324,5688.680664
2624,8059.755859,5691.626465
2626,8055.953125,5686.241211
2628,8055.953125,5680.425781
2630,8050.496094,5681.151367
2632,8050.496094,5688.587402
2634,8049.993164,5686.986328
2636,8058.188477,5685.271484
2638,8057.853516,5683.771484
2640,8057.853516,5681.294434
2642,8056.527344,5681.179199
2644,8067.487305,5689.791016
2646,8057.210938,5688.3125
2648,8057.210938,5682.199219
2650,8060.006348,5686.042969
2652,8060.750977,5689.133789
2654,8083.368164,5689.805176
2656,8071.952637,5689.479492
2658,8071.952637,5681.516602
2660,8086.848145,5681.516602
2662,8086.848145,5692.844727
2664,8083.709961,5684.908203
2666,8082.974121,5685.022461
2668,8085.942871,5688.42334
2670,8085.942871,5688.843262
2672,8100.732422,5696.323242
2674,8112.762207,5693.24707
2676,8116.73877,5692.873535
2678,8116.73877,5680.013184
2680,8130.600586,5677.408691
2682,8132.771484,5685.828613
2684,8130.727539,5684.901367
2686,8142.421387,5686.282227
2688,8142.421387,5687.624023
2690,8115.944336,5682.524414
2692,8115.944336,5683.487793
2694,8144.942383,5687.738281
2696,8145.908691,5687.375488
2698,8143.353027,5687.62793
2700,8143.353027,5690.439941
2702,8141.252441,5696.599609
2704,8146.178711,5697.015625
2706,8143.342773,5692.713867
2708,8143.342773,5690.176758
2710,8162.160156,5687.804688
2712,8167.20459,5700.779297
2714,8176.045898,5695.871094
2716,8174.242676,5694.676758
2718,8175.043457,5697.414063
2720,8165.134277,5696.384766
2722,8176.607422,5693.870117
2724,8176.607422,5692.957031
2726,8180.368164,5690.099609
2728,8180.368164,5676.730469
2730,8181.155273,5683.808105
2732,8181.155273,5670.351563
2734,8187.634277,5673.488281
2736,8193.800781,5677.359863
2738,8193.147461,5681.877441
2740,8191.438965,5676.51709
2742,8191.438965,5682.78125
2744,8187.407715,5685.959961
2746,8187.407715,5679.838867
2748,8189.824219,5680.598633
2750,8189.824219,5682.12793
2752,8192.896484,5682.239258
2754,8208.37793,5683.162109
2756,8204.208008,5683.723633
2758,8209.648438,5683.163086
2760,8209.648438,5677.740234
2762,8204.847656,5676.902344
2764,8204.847656,5666.032227
2766,8212.401367,5676.250977
2768,8208.950195,5677.625977
2770,8208.698242,5671.092773
2772,8203.357422,5673.455566
2774,8203.357422,5682.199219
2776,8184.312988,5679.551758
2778,8184.312988,5683.378906
2780,8135.102539,5684.453125
2782,8126.956055,5681.370117
2784,8135.068848,5682.495117
2786,8135.068848,5678.832031
2788,8129.491699,5671.955566
2790,8133.157715,5668.161133
2792,8132.335938,5671.520996
2794,8134.078613,5668.907227
2796,8126.000977,5668.257324
2798,8126.000977,5664.999023
2800,8124.088867,5663.488281
2802,8121.739258,5667.766602
2804,8118.604492,5665.212891
2806,8120.37207,5670.706055
2808,8117.912109,5665.933105
2810,8117.912109,5664.071289
2812,8117.30957,5662.717773
2814,8103.757324,5664.609375
2816,8114.39502,5663.18457
2818,8114.39502,5660.943848
2820,8119.676758,5667.521484
2822,8116.883789,5664.950195
2824,8119.676758,5672.87793
2826,8130.262695,5668.682129
2828,8119.795898,5670.628906
2830,8119.795898,5673.179688
2832,8126.722168,5673.520508
2834,8128.687012,5660.936523
2836,8132.585938,5661.776855
2838,8132.585938,5657.930664
2840,8113.181641,5655.822266
2842,8113.181641,5651.918945
2844,8115.664551,5647.991211
2846,8120.952637,5645.291016
2848,8123.749023,5653.946289
2850,8114.976563,5651.463867
2852,8114.976563,5650.135742
2854,8119.614258,5649.719727
2856,8119.614258,5654.557617
2858,8136.377441,5660.388184
2860,8136.377441,5661.165039
2862,8127.634766,5662.922363
2864,8127.634766,5650.954102
2866,8141.140625,5654.951172
2868,8123.52832,5651.985352
2870,8123.52832,5658.780762
2872,8122.227051,5653.87207
2874,8122.227051,5654.90625
2876,8120.358398,5654.90625
2878,8123.397949,5659.557617
2880,8123.397949,5659.261719
2882,8125.670898,5652.335938
2884,8123.965332,5642.736328
2886,8123.965332,5646.745117
2888,8123.011719,5654.220703
2890,8110.225586,5655.707031
2892,8111.352051,5650.243652
2894,8111.352051,5655.828125
2896,8111.834961,5658.009766
2898,8112.822266,5671.618164
2900,8112.938477,5663.039063
2902,8105.204102,5660.191406
2904,8105.204102,5650.44043
2906,8099.747559,5650.695313
2908,8109.479492,5643.187988
2910,8113.060059,5649.001953
2912,8113.060059,5650.401855
2914,8120.163086,5651.998047
2916,8124.679688,5651.942383
2918,8124.679688,5648.625
2920,8111.585938,5646.504883
2922,8105.057617,5649.491211
2924,8105.178711,5652.216797
2926,8095.043457,5653.813477
2928,8101.604492,5650.378418
2930,8121.348145,5649.259766
2932,8114.314453,5653.623535
2934,8114.314453,5661.805176
2936,8121.668945,5653.689453
2938,8118.933105,5640.230957
2940,8128.915527,5636.938477
2942,8118.634766,5637.972656
2944,8085.499512,5640.509766
2946,8085.499512,5649.214844
2948,8080.90625,5648.960938
2950,8080.126465,5637.22168
2952,8080.126465,5636.904297
2954,8082.266602,5636.609863
2956,8082.266602,5642.597168
2958,8074.843262,5645.794922
2960,8073.09082,5647.65918
2962,8073.09082,5644.76123
2964,8061.677734,5642.20752
2966,8060.717773,5641.541504
2968,8068.723633,5642.713867
2970,8068.723633,5639.560059
2972,8069.506836,5638.897949
2974,8066.203125,5643.773438
2976,8056.556152,5639.665527
2978,8056.556152,5633.868164
2980,8051.402832,5627.4375
2982,8057.875977,5633.346191
2984,8058.001953,5633.54541
2986,8060.248535,5632.243164
2988,8060.248535,5629.275391
2990,8060.210938,5642.616211
2992,8060.210938,5632.129883
2994,8060.654297,5642.769531
2996,8065.134766,5635.70166
2998,8065.134766,5636.030273
3000,8061.707031,5637.59082
3002,8054.505859,5649.755371
3004,8044.790527,5649.268066
3006,8048.828125,5644.679199
3008,8051.994141,5638.005859
3010,8051.994141,5644.45459
3012,8055.22168,5638.771973
3014,8055.22168,5642.40332
3016,8053.45459,5642.40332
3018,8060.390625,5647.944336
3020,8053.091797,5642.939453
3022,8053.091797,5637.859375
3024,8067.695801,5634.982422
3026,8063.849609,5639.507813
3028,8065.304199,5642.925781
3030,8063.227051,5657.182617
3032,8063.227051,5653.337891
3034,8058.741211,5649.703125
3036,8058.741211,5645.274414
3038,8043.348633,5650.741699
3040,8047.722656,5644.864746
3042,8047.722656,5649.597656
3044,8042.519531,5646.891602
3046,8047.684082,5648.370117
3048,8060.916016,5641.584961
3050,8060.916016,5645.380371
3052,8048.308105,5643.40332
3054,8055.648438,5645.351563
3056,8052.621582,5638.370117
3058,8052.621582,5640.841309
3060,8056.40625,5636.775391
